,Name,Attribute Vector,Percentiles
245,Douglas Luiz,"[0.18, 0.09, 1.05, 0.18, 0.14, 0.22, 2.95, 55.72, 82.5, 4.55, 1.48, 0.74, 0.58, 1.08, 2.24, 1.23, 1.11, 0.83, 0.77]","[86, 61, 53, 85, 77, 68, 71, 68, 52, 41, 58, 50, 27, 26, 61, 66, 38, 37, 49]"
246,Saša Lukić,"[0.06, 0.06, 1.12, 0.0, 0.08, 0.14, 2.74, 53.2, 86.2, 3.19, 1.9, 0.28, 1.46, 2.13, 1.62, 1.01, 1.29, 0.73, 1.46]","[46, 36, 59, 8, 45, 40, 65, 59, 78, 13, 75, 10, 60, 53, 24, 47, 59, 26, 82]"
247,Saša Lukić,"[0.06, 0.06, 1.12, 0.0, 0.08, 0.14, 2.74, 53.2, 86.2, 3.19, 1.9, 0.28, 1.46, 2.13, 1.62, 1.01, 1.29, 0.73, 1.46]","[46, 36, 59, 8, 45, 40, 65, 59, 78, 13, 75, 10, 60, 53, 24, 47, 59, 26, 82]"
248,Youssouf M'Changama,"[0.0, 0.05, 1.5, 0.0, 0.07, 0.12, 2.41, 40.71, 78.5, 4.08, 1.42, 0.83, 1.25, 2.91, 1.83, 1.25, 0.5, 0.5, 1.0]","[12, 32, 81, 8, 43, 33, 53, 29, 27, 31, 55, 58, 54, 67, 39, 67, 1, 12, 62]"
249,Alexis Mac Allister,"[0.12, 0.23, 2.49, 0.06, 0.13, 0.36, 3.31, 57.51, 86.0, 5.43, 2.15, 1.31, 1.96, 2.4, 2.18, 0.69, 0.81, 0.31, 0.78]","[72, 96, 99, 39, 76, 93, 82, 72, 76, 60, 80, 82, 76, 59, 56, 20, 11, 3, 49]"
250,Giulio Maggiore,"[0.0, 0.05, 0.6, 0.0, 0.05, 0.09, 1.41, 47.52, 74.4, 5.34, 0.7, 0.1, 0.81, 1.31, 2.01, 0.81, 1.91, 1.01, 0.91]","[12, 32, 19, 8, 23, 20, 12, 45, 11, 59, 19, 1, 36, 34, 48, 30, 96, 47, 54]"
251,Hugo Magnetti,"[0.05, 0.04, 0.91, 0.11, 0.03, 0.08, 1.81, 40.63, 83.2, 3.73, 1.71, 1.23, 0.53, 1.44, 2.29, 1.33, 1.12, 0.64, 0.37]","[44, 26, 41, 63, 10, 15, 27, 28, 57, 24, 70, 80, 21, 38, 63, 72, 40, 19, 15]"
252,Yohann Magnin,"[0.0, 0.04, 0.64, 0.0, 0.09, 0.12, 1.76, 50.16, 83.8, 4.54, 0.53, 0.26, 1.05, 2.1, 3.34, 0.94, 1.88, 1.73, 1.01]","[12, 25, 22, 8, 51, 33, 25, 52, 60, 41, 11, 10, 47, 52, 95, 42, 95, 88, 62]"
253,Arne Maier,"[0.23, 0.07, 1.29, 0.05, 0.08, 0.16, 1.93, 30.21, 64.0, 3.03, 1.47, 0.73, 1.74, 3.54, 1.42, 0.69, 0.96, 1.01, 0.55]","[93, 50, 70, 30, 48, 48, 32, 6, 1, 9, 57, 49, 71, 77, 13, 20, 26, 47, 27]"
254,Lovro Majer,"[0.08, 0.18, 1.93, 0.25, 0.23, 0.41, 4.47, 52.03, 78.6, 6.97, 3.36, 1.68, 2.87, 5.86, 1.8, 1.07, 1.11, 0.29, 0.37]","[58, 91, 90, 97, 96, 96, 97, 58, 28, 85, 95, 93, 93, 96, 37, 53, 38, 3, 14]"
255,Jean-Victor Makengo,"[0.0, 0.02, 0.58, 0.05, 0.05, 0.07, 1.78, 41.22, 86.3, 3.76, 1.97, 1.54, 0.58, 2.94, 1.54, 0.91, 0.77, 0.77, 0.43]","[12, 13, 19, 32, 21, 14, 26, 30, 79, 24, 77, 88, 26, 68, 19, 40, 9, 31, 19]"
256,Jean-Victor Makengo,"[0.0, 0.02, 0.58, 0.05, 0.05, 0.07, 1.78, 41.22, 86.3, 3.76, 1.97, 1.54, 0.58, 2.94, 1.54, 0.91, 0.77, 0.77, 0.43]","[12, 13, 19, 32, 21, 14, 26, 30, 79, 24, 77, 88, 26, 68, 19, 40, 9, 31, 19]"
257,Nemanja Maksimović,"[0.0, 0.08, 0.79, 0.0, 0.03, 0.1, 1.32, 24.68, 78.0, 1.84, 0.57, 0.13, 1.53, 1.27, 1.8, 1.49, 1.58, 1.18, 1.97]","[12, 55, 32, 8, 5, 24, 9, 1, 24, 1, 14, 2, 62, 33, 35, 84, 83, 60, 90]"
258,Youssef Maleh,"[0.0, 0.08, 1.2, 0.09, 0.08, 0.17, 1.67, 29.85, 74.8, 2.78, 1.11, 0.28, 2.41, 3.34, 1.85, 0.56, 2.32, 1.2, 1.02]","[12, 58, 65, 55, 49, 51, 21, 6, 12, 6, 39, 10, 86, 74, 39, 12, 99, 62, 63]"
259,Youssef Maleh,"[0.0, 0.08, 1.2, 0.09, 0.08, 0.17, 1.67, 29.85, 74.8, 2.78, 1.11, 0.28, 2.41, 3.34, 1.85, 0.56, 2.32, 1.2, 1.02]","[12, 58, 65, 55, 49, 51, 21, 6, 12, 6, 39, 10, 86, 74, 39, 12, 99, 62, 63]"
260,Rolando Mandragora,"[0.09, 0.07, 1.71, 0.18, 0.23, 0.3, 4.02, 45.42, 80.3, 6.55, 0.83, 0.23, 1.71, 2.72, 1.94, 0.74, 1.15, 0.97, 1.62]","[62, 46, 86, 85, 96, 84, 93, 40, 38, 79, 26, 7, 70, 64, 43, 24, 43, 46, 85]"
261,Orel Mangala,"[0.06, 0.03, 0.52, 0.06, 0.02, 0.05, 0.75, 29.85, 80.0, 2.5, 0.81, 0.93, 0.46, 0.46, 1.63, 1.34, 1.22, 0.87, 0.64]","[47, 22, 16, 37, 4, 7, 1, 5, 36, 4, 25, 63, 16, 4, 24, 73, 49, 40, 35]"
262,Thomas Mangani,"[0.0, 0.03, 0.61, 0.07, 0.13, 0.16, 2.84, 61.49, 69.7, 6.22, 0.61, 0.27, 0.2, 1.01, 2.16, 1.62, 1.49, 1.49, 1.35]","[12, 15, 20, 43, 73, 47, 68, 80, 5, 73, 16, 10, 4, 22, 56, 89, 78, 78, 79]"
263,Vincent Marchetti,"[0.0, 0.08, 1.36, 0.07, 0.06, 0.15, 1.91, 38.8, 79.2, 5.25, 2.42, 1.65, 1.03, 2.13, 2.02, 0.7, 0.84, 1.14, 0.18]","[12, 58, 74, 46, 32, 43, 31, 22, 31, 57, 85, 92, 45, 53, 49, 21, 13, 57, 2]"
264,Pablo Marín,"[0.0, 0.33, 2.34, 0.0, 0.16, 0.49, 2.92, 42.66, 76.7, 3.51, 2.73, 1.17, 3.31, 7.01, 1.95, 0.78, 0.58, 0.39, 0.78]","[12, 99, 97, 8, 82, 99, 70, 34, 19, 18, 89, 76, 97, 97, 44, 27, 2, 8, 49]"
265,Răzvan Marin,"[0.07, 0.05, 1.17, 0.14, 0.15, 0.2, 3.26, 56.52, 79.0, 4.18, 1.24, 0.78, 0.57, 0.96, 1.56, 0.5, 1.03, 1.17, 0.57]","[54, 32, 62, 76, 81, 60, 81, 70, 29, 33, 44, 53, 24, 20, 20, 9, 30, 59, 30]"
266,Eric Martel,"[0.04, 0.08, 1.25, 0.04, 0.04, 0.11, 1.34, 39.58, 78.3, 3.21, 0.76, 0.31, 1.56, 2.05, 2.94, 1.47, 1.29, 2.18, 2.54]","[38, 52, 68, 29, 12, 28, 10, 24, 26, 14, 23, 14, 63, 51, 89, 84, 60, 96, 96]"
267,Iván Martín,"[0.17, 0.14, 1.02, 0.17, 0.12, 0.27, 1.93, 38.13, 84.1, 3.18, 1.7, 1.48, 2.04, 4.65, 0.51, 0.51, 0.68, 0.68, 0.68]","[84, 81, 51, 82, 71, 79, 32, 21, 62, 12, 70, 86, 78, 89, 1, 10, 5, 22, 39]"
268,Omar Mascarell,"[0.0, 0.01, 0.33, 0.04, 0.04, 0.06, 1.54, 46.71, 85.9, 4.27, 0.99, 0.77, 0.18, 0.22, 1.95, 1.66, 1.88, 1.99, 0.99]","[12, 7, 6, 24, 14, 8, 14, 43, 74, 35, 35, 52, 3, 1, 44, 90, 95, 93, 60]"
269,Han-Noah Massengo,"[0.0, 0.1, 1.05, 0.0, 0.05, 0.15, 2.26, 36.53, 85.0, 3.87, 1.69, 1.37, 1.61, 2.34, 2.18, 1.13, 0.97, 0.56, 0.48]","[12, 70, 53, 8, 22, 46, 48, 18, 69, 27, 69, 84, 66, 57, 56, 59, 26, 13, 24]"
270,Eliot Matazo,"[0.07, 0.02, 0.36, 0.0, 0.01, 0.03, 0.93, 38.75, 81.3, 4.74, 0.36, 0.29, 0.22, 0.79, 1.87, 1.22, 1.51, 0.86, 0.79]","[54, 12, 7, 8, 1, 1, 3, 21, 43, 46, 5, 12, 5, 15, 39, 65, 79, 39, 49]"
271,Nemanja Matić,"[0.06, 0.03, 0.45, 0.06, 0.1, 0.13, 2.5, 59.1, 85.3, 6.62, 2.32, 1.2, 0.96, 0.9, 2.32, 1.41, 1.41, 1.11, 0.87]","[49, 21, 13, 37, 60, 37, 56, 77, 72, 81, 83, 78, 42, 18, 65, 78, 72, 55, 53]"
272,Azor Matusiwa,"[0.0, 0.01, 0.4, 0.0, 0.04, 0.06, 2.46, 58.59, 85.1, 7.72, 0.54, 0.58, 0.07, 0.65, 2.39, 1.67, 1.34, 1.88, 1.16]","[12, 6, 12, 8, 17, 9, 55, 75, 70, 90, 12, 37, 1, 11, 71, 91, 65, 92, 68]"
273,John McGinn,"[0.03, 0.08, 1.4, 0.1, 0.09, 0.17, 2.67, 34.36, 78.3, 4.68, 1.14, 1.5, 1.5, 2.21, 2.21, 0.8, 1.44, 0.64, 0.74]","[29, 56, 76, 59, 52, 52, 63, 14, 26, 45, 40, 88, 61, 56, 58, 29, 75, 18, 45]"
274,Weston McKennie,"[0.09, 0.07, 0.79, 0.06, 0.04, 0.12, 1.61, 37.84, 77.0, 4.23, 1.26, 0.63, 1.45, 3.16, 1.58, 1.2, 1.48, 1.39, 1.26]","[63, 49, 32, 40, 18, 30, 17, 21, 21, 34, 47, 41, 60, 71, 21, 63, 77, 73, 74]"
275,Weston McKennie,"[0.09, 0.07, 0.79, 0.06, 0.04, 0.12, 1.61, 37.84, 77.0, 4.23, 1.26, 0.63, 1.45, 3.16, 1.58, 1.2, 1.48, 1.39, 1.26]","[63, 49, 32, 40, 18, 30, 17, 21, 21, 34, 47, 41, 60, 71, 21, 63, 77, 73, 74]"
276,Scott McTominay,"[0.14, 0.2, 1.25, 0.0, 0.04, 0.24, 1.94, 36.26, 81.8, 2.77, 1.46, 0.97, 2.15, 2.08, 2.63, 0.97, 1.18, 3.12, 2.84]","[76, 94, 68, 8, 15, 73, 33, 17, 46, 6, 56, 66, 81, 52, 79, 45, 44, 99, 98]"
277,Gary Medel,"[0.0, 0.01, 0.12, 0.06, 0.02, 0.03, 1.4, 67.1, 89.5, 3.53, 0.06, 0.24, 0.0, 0.3, 1.52, 1.71, 1.04, 2.07, 0.91]","[12, 1, 1, 37, 5, 1, 12, 89, 97, 19, 1, 7, 1, 1, 19, 93, 30, 95, 54]"
278,Soualiho Meïté,"[0.0, 0.02, 0.65, 0.08, 0.03, 0.05, 1.71, 39.03, 84.1, 3.12, 0.99, 1.07, 0.49, 0.84, 1.79, 1.03, 1.03, 1.37, 1.07]","[12, 10, 23, 47, 5, 5, 23, 23, 62, 11, 35, 71, 17, 16, 34, 49, 29, 73, 64]"
279,Gonzalo Melero,"[0.15, 0.11, 1.12, 0.15, 0.09, 0.19, 2.57, 36.63, 86.4, 4.71, 1.5, 0.82, 1.7, 1.8, 1.55, 0.34, 1.12, 0.92, 0.68]","[77, 73, 58, 78, 53, 59, 59, 18, 80, 45, 61, 57, 69, 45, 20, 3, 40, 43, 39]"
280,Thiago Mendes,"[0.04, 0.03, 0.61, 0.04, 0.03, 0.06, 1.22, 72.94, 86.4, 7.42, 0.44, 0.26, 0.39, 0.87, 2.09, 2.05, 1.22, 2.22, 1.48]","[37, 18, 20, 28, 5, 9, 6, 95, 80, 88, 7, 9, 14, 17, 53, 99, 50, 97, 82]"
281,Brais Méndez,"[0.28, 0.2, 2.27, 0.15, 0.2, 0.4, 3.98, 50.01, 77.0, 5.12, 1.56, 0.61, 2.33, 4.99, 2.21, 0.64, 1.23, 0.52, 1.01]","[97, 94, 96, 79, 92, 95, 92, 52, 21, 54, 62, 39, 85, 93, 58, 17, 50, 13, 62]"
282,Batista Mendy,"[0.0, 0.03, 0.47, 0.0, 0.04, 0.07, 1.26, 45.08, 86.2, 6.14, 0.85, 1.2, 0.5, 1.54, 2.2, 0.66, 1.2, 0.91, 0.85]","[12, 16, 14, 8, 13, 12, 7, 39, 78, 72, 28, 77, 18, 42, 58, 19, 47, 42, 52]"
283,Nampalys Mendy,"[0.12, 0.01, 0.24, 0.0, 0.0, 0.02, 1.07, 49.1, 87.7, 3.33, 0.24, 0.83, 0.24, 0.48, 1.55, 1.55, 2.38, 0.24, 0.48]","[70, 4, 2, 8, 1, 1, 4, 49, 88, 15, 2, 58, 5, 4, 20, 87, 99, 2, 23]"
284,Mikel Merino,"[0.06, 0.14, 1.42, 0.27, 0.18, 0.32, 3.2, 54.12, 75.9, 5.93, 1.25, 0.8, 2.73, 3.97, 2.73, 0.95, 1.39, 1.63, 3.97]","[47, 84, 78, 98, 90, 88, 79, 64, 16, 70, 45, 55, 91, 83, 83, 43, 71, 85, 99]"
285,Roque Mesa,"[0.11, 0.08, 1.45, 0.06, 0.06, 0.13, 2.23, 53.6, 82.0, 6.46, 1.61, 0.83, 0.5, 1.34, 1.5, 0.72, 0.89, 1.0, 0.61]","[69, 54, 79, 36, 28, 38, 46, 62, 49, 77, 66, 58, 17, 35, 17, 23, 18, 47, 33]"
286,Sergej Milinković-Savić,"[0.3, 0.21, 2.04, 0.21, 0.2, 0.42, 2.36, 58.18, 75.1, 5.15, 1.45, 1.18, 2.68, 3.97, 1.72, 0.8, 1.48, 1.31, 2.87]","[99, 95, 93, 92, 91, 97, 51, 74, 13, 55, 55, 77, 90, 82, 30, 30, 76, 70, 98]"
287,Luka Milivojević,"[0.0, 0.05, 1.23, 0.0, 0.04, 0.09, 0.53, 45.7, 79.6, 3.52, 0.35, 0.18, 0.18, 0.35, 2.29, 2.11, 2.29, 1.76, 1.05]","[12, 34, 66, 8, 11, 19, 1, 41, 34, 19, 4, 3, 2, 2, 63, 99, 99, 88, 64]"
288,Luis Milla,"[0.0, 0.01, 0.39, 0.15, 0.06, 0.07, 2.28, 47.23, 77.6, 5.04, 0.73, 0.58, 0.24, 0.34, 2.33, 1.55, 0.63, 1.21, 0.82]","[12, 6, 11, 77, 35, 14, 48, 44, 23, 51, 20, 37, 5, 2, 65, 87, 3, 63, 52]"
289,Enzo Millot,"[0.0, 0.12, 1.72, 0.1, 0.16, 0.28, 3.44, 40.04, 78.5, 2.93, 2.33, 2.12, 3.54, 5.87, 2.33, 1.21, 2.02, 0.71, 0.81]","[12, 77, 87, 60, 85, 82, 84, 26, 27, 7, 83, 97, 98, 96, 65, 64, 97, 24, 50]"
290,James Milner,"[0.0, 0.03, 0.62, 0.08, 0.07, 0.11, 3.04, 68.57, 78.1, 7.17, 1.95, 1.09, 2.26, 7.09, 2.88, 1.09, 1.48, 1.32, 1.17]","[12, 19, 21, 48, 40, 27, 74, 90, 25, 86, 76, 73, 83, 98, 88, 54, 77, 71, 68]"
291,Fabio Miretti,"[0.0, 0.15, 1.37, 0.11, 0.08, 0.24, 2.96, 36.53, 71.2, 4.44, 2.3, 1.21, 3.18, 5.81, 1.65, 0.33, 1.43, 0.82, 0.77]","[12, 86, 75, 65, 47, 73, 72, 18, 7, 38, 82, 79, 96, 96, 26, 3, 74, 36, 49]"
292,Henrikh Mkhitaryan,"[0.16, 0.14, 1.56, 0.06, 0.08, 0.22, 3.17, 44.88, 85.4, 5.45, 2.05, 0.62, 1.68, 3.08, 2.09, 1.15, 1.21, 0.9, 0.44]","[80, 82, 83, 39, 44, 67, 78, 39, 72, 61, 78, 40, 68, 69, 52, 60, 48, 42, 19]"
293,Luka Modrić,"[0.14, 0.14, 1.27, 0.14, 0.2, 0.34, 3.94, 76.68, 87.9, 8.47, 2.35, 1.05, 2.14, 4.09, 0.83, 0.62, 0.62, 0.51, 0.62]","[77, 83, 68, 77, 93, 91, 92, 97, 90, 95, 83, 70, 80, 84, 2, 16, 2, 12, 33]"
294,Florent Mollet,"[0.11, 0.09, 1.93, 0.11, 0.18, 0.27, 3.63, 43.52, 78.0, 5.22, 1.87, 0.68, 1.7, 5.45, 1.02, 0.74, 1.13, 0.68, 0.51]","[69, 64, 91, 65, 90, 80, 87, 36, 24, 57, 75, 45, 69, 95, 3, 24, 41, 22, 26]"
295,Florent Mollet,"[0.11, 0.09, 1.93, 0.11, 0.18, 0.27, 3.63, 43.52, 78.0, 5.22, 1.87, 0.68, 1.7, 5.45, 1.02, 0.74, 1.13, 0.68, 0.51]","[69, 64, 91, 65, 90, 80, 87, 36, 24, 57, 75, 45, 69, 95, 3, 24, 41, 22, 26]"
296,Jon Moncayola,"[0.04, 0.07, 1.32, 0.11, 0.07, 0.14, 2.5, 53.71, 77.8, 6.43, 1.25, 0.15, 0.51, 1.84, 2.02, 0.63, 1.36, 1.18, 0.63]","[33, 50, 72, 65, 38, 40, 57, 63, 23, 77, 45, 3, 20, 48, 49, 16, 68, 60, 34]"
297,Monchu,"[0.13, 0.11, 1.73, 0.09, 0.09, 0.2, 3.23, 46.71, 79.0, 4.92, 0.75, 0.44, 1.06, 1.11, 2.22, 0.8, 1.24, 0.97, 0.8]","[74, 73, 87, 52, 54, 61, 80, 43, 29, 50, 22, 29, 47, 29, 59, 28, 51, 46, 49]"
298,Tete Morente,"[0.17, 0.18, 2.0, 0.0, 0.05, 0.23, 2.31, 34.16, 72.7, 2.74, 2.61, 1.39, 2.61, 8.4, 1.44, 1.09, 1.0, 1.22, 1.52]","[84, 92, 92, 8, 21, 72, 49, 13, 9, 5, 86, 85, 89, 99, 14, 54, 28, 64, 82]"
299,Ilaix Moriba,"[0.0, 0.11, 1.87, 0.18, 0.09, 0.2, 3.12, 44.6, 80.4, 5.96, 1.42, 1.07, 1.34, 2.67, 3.12, 0.36, 0.98, 1.07, 2.23]","[12, 71, 89, 83, 54, 61, 76, 38, 39, 70, 55, 72, 56, 63, 92, 4, 27, 51, 94]"
300,Manu Morlanes,"[0.1, 0.03, 0.73, 0.0, 0.07, 0.1, 0.94, 28.33, 83.1, 3.33, 1.15, 0.94, 0.42, 0.73, 2.6, 0.63, 1.35, 1.15, 0.73]","[65, 19, 28, 8, 42, 25, 3, 2, 56, 15, 40, 64, 14, 13, 77, 16, 67, 57, 43]"
301,Manu Morlanes,"[0.1, 0.03, 0.73, 0.0, 0.07, 0.1, 0.94, 28.33, 83.1, 3.33, 1.15, 0.94, 0.42, 0.73, 2.6, 0.63, 1.35, 1.15, 0.73]","[65, 19, 28, 8, 42, 25, 3, 2, 56, 15, 40, 64, 14, 13, 77, 16, 67, 57, 43]"
302,Nikola Moro,"[0.07, 0.06, 1.54, 0.37, 0.16, 0.22, 3.6, 59.17, 79.8, 7.49, 1.76, 1.32, 1.32, 2.57, 2.35, 0.59, 1.1, 1.32, 1.47]","[55, 38, 82, 99, 85, 67, 86, 77, 35, 88, 71, 82, 56, 62, 68, 14, 37, 71, 82]"
303,João Moutinho,"[0.0, 0.07, 0.81, 0.1, 0.13, 0.2, 3.34, 53.44, 80.4, 6.67, 1.16, 0.4, 0.76, 1.62, 2.58, 0.91, 1.11, 1.01, 0.4]","[12, 43, 33, 60, 75, 61, 82, 61, 39, 82, 41, 25, 34, 43, 77, 39, 39, 47, 17]"
304,Samuel Moutoussamy,"[0.0, 0.09, 0.83, 0.06, 0.05, 0.13, 2.09, 46.52, 86.0, 5.75, 1.6, 0.71, 1.23, 1.54, 2.31, 0.83, 0.89, 0.68, 0.74]","[12, 61, 34, 38, 20, 37, 39, 43, 76, 66, 65, 47, 54, 41, 64, 32, 18, 21, 45]"
305,Marshall Munetsi,"[0.23, 0.31, 2.27, 0.1, 0.1, 0.42, 2.5, 29.53, 73.5, 3.17, 1.1, 0.67, 3.13, 2.9, 1.93, 0.87, 1.23, 1.37, 1.93]","[93, 99, 96, 59, 62, 97, 57, 5, 10, 11, 39, 45, 95, 67, 42, 35, 51, 73, 89]"
306,Yunus Musah,"[0.0, 0.08, 0.94, 0.09, 0.08, 0.15, 2.0, 32.89, 78.3, 3.97, 3.07, 1.15, 2.18, 4.31, 2.05, 0.47, 0.85, 0.68, 1.19]","[12, 53, 43, 51, 43, 46, 35, 12, 26, 29, 92, 75, 82, 86, 50, 7, 14, 22, 71]"
307,Roberto Navarro,"[0.33, 0.38, 3.11, 0.33, 0.3, 0.67, 4.26, 37.7, 73.0, 3.44, 4.43, 1.8, 6.39, 8.03, 1.31, 0.66, 1.64, 0.33, 1.64]","[99, 99, 99, 99, 99, 99, 95, 20, 9, 16, 99, 94, 99, 99, 10, 18, 86, 5, 85]"
308,Wilfred Ndidi,"[0.0, 0.01, 0.38, 0.0, 0.01, 0.02, 0.64, 48.19, 83.9, 2.73, 0.59, 0.54, 0.27, 0.38, 3.27, 2.04, 1.72, 2.57, 1.34]","[12, 3, 10, 8, 1, 1, 1, 48, 61, 5, 15, 34, 6, 2, 95, 99, 89, 99, 78]"
309,Tanguy Ndombele,"[0.15, 0.14, 1.83, 0.08, 0.14, 0.28, 2.9, 64.07, 87.5, 5.87, 2.9, 2.29, 2.82, 3.43, 1.68, 0.92, 1.22, 0.61, 1.07]","[79, 81, 89, 47, 79, 82, 70, 84, 86, 68, 90, 98, 92, 76, 28, 40, 50, 16, 64]"
310,Rúben Neves,"[0.09, 0.08, 1.88, 0.03, 0.05, 0.13, 2.38, 62.78, 82.1, 6.5, 0.83, 0.57, 0.75, 0.54, 2.36, 1.49, 1.76, 2.53, 0.75]","[60, 58, 89, 18, 21, 36, 51, 83, 50, 78, 26, 36, 33, 7, 69, 85, 92, 99, 46]"
311,Hans Nicolussi Caviglia,"[0.15, 0.06, 0.77, 0.0, 0.0, 0.08, 1.38, 38.09, 74.2, 2.92, 0.61, 0.61, 0.61, 0.31, 2.3, 1.08, 1.38, 1.08, 1.38]","[79, 42, 31, 8, 1, 15, 11, 21, 11, 7, 17, 39, 29, 1, 64, 54, 70, 52, 80]"
312,Saúl Ñíguez,"[0.2, 0.17, 1.69, 0.07, 0.05, 0.22, 2.09, 43.21, 78.7, 2.93, 1.11, 0.85, 3.0, 3.98, 3.39, 1.24, 2.22, 2.22, 3.39]","[88, 89, 86, 41, 25, 68, 38, 35, 28, 7, 39, 58, 94, 83, 96, 66, 99, 96, 99]"
313,Felix Nmecha,"[0.15, 0.13, 1.81, 0.25, 0.16, 0.3, 2.45, 34.61, 75.6, 4.22, 1.13, 1.27, 1.96, 2.65, 2.01, 1.23, 1.27, 1.52, 2.16]","[78, 80, 89, 96, 85, 85, 54, 14, 15, 33, 39, 81, 76, 62, 48, 66, 57, 80, 93]"
314,Riad Nouri,"[0.05, 0.09, 0.85, 0.05, 0.12, 0.2, 2.13, 33.33, 67.8, 2.07, 1.75, 0.69, 1.38, 7.66, 1.12, 0.8, 0.43, 0.58, 0.69]","[43, 60, 36, 34, 68, 63, 42, 12, 2, 1, 71, 46, 57, 98, 5, 28, 1, 15, 40]"
315,Matheus Nunes,"[0.04, 0.09, 1.02, 0.04, 0.08, 0.17, 2.15, 37.5, 79.6, 3.06, 2.15, 1.61, 1.9, 4.71, 2.44, 0.58, 1.28, 1.28, 0.8]","[33, 62, 51, 23, 46, 53, 43, 20, 34, 10, 81, 91, 75, 90, 72, 14, 57, 67, 50]"
316,Christian Nørgaard,"[0.05, 0.08, 0.97, 0.15, 0.16, 0.24, 1.63, 41.45, 74.9, 3.73, 0.2, 0.41, 2.14, 0.41, 2.65, 1.74, 1.63, 2.09, 0.92]","[42, 57, 46, 79, 84, 74, 19, 31, 12, 23, 1, 26, 81, 3, 80, 95, 85, 95, 55]"
317,Lewis O'Brien,"[0.08, 0.07, 1.09, 0.08, 0.09, 0.16, 2.93, 49.52, 81.1, 5.86, 2.76, 1.25, 1.67, 2.59, 2.09, 1.34, 1.25, 0.84, 0.75]","[66, 56, 60, 58, 60, 57, 69, 59, 48, 68, 95, 84, 79, 69, 53, 73, 62, 30, 40]"
318,Pedro Obiang,"[0.0, 0.04, 0.72, 0.1, 0.02, 0.06, 1.13, 45.0, 82.9, 4.11, 0.0, 0.31, 0.21, 0.62, 2.67, 0.82, 1.23, 1.54, 1.75]","[12, 25, 27, 60, 3, 9, 4, 39, 55, 31, 1, 13, 4, 10, 80, 31, 50, 81, 87]"
319,Brian Ocampo,"[0.08, 0.04, 1.05, 0.08, 0.14, 0.18, 3.22, 29.68, 74.3, 1.77, 3.22, 1.53, 1.53, 6.51, 1.45, 0.24, 1.05, 0.24, 0.56]","[57, 25, 53, 50, 77, 55, 79, 5, 11, 1, 94, 88, 62, 96, 15, 1, 31, 2, 29]"
320,Finn Ole Becker,"[0.0, 0.07, 1.05, 0.0, 0.05, 0.12, 1.93, 36.84, 70.5, 3.33, 1.05, 0.7, 1.58, 2.63, 1.75, 0.88, 0.7, 1.4, 0.53]","[12, 47, 53, 8, 25, 32, 32, 18, 7, 15, 37, 46, 65, 62, 33, 37, 7, 74, 26]"
321,Mathias Olesen,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.75, 29.56, 78.3, 2.82, 0.38, 0.38, 0.56, 2.07, 1.88, 0.38, 1.13, 0.56, 0.56]","[12, 1, 1, 8, 2, 1, 1, 5, 26, 6, 5, 22, 24, 52, 40, 5, 40, 13, 29]"
322,Amadou Onana,"[0.04, 0.11, 1.23, 0.07, 0.09, 0.2, 1.63, 35.45, 83.3, 2.86, 0.98, 0.65, 1.88, 1.77, 2.6, 1.34, 0.9, 1.41, 2.17]","[32, 71, 66, 45, 57, 63, 18, 17, 58, 6, 34, 43, 74, 45, 77, 74, 20, 74, 93]"
323,Jean Onana,"[0.0, 0.04, 0.89, 0.0, 0.04, 0.09, 1.33, 53.11, 86.2, 3.22, 1.33, 0.78, 1.0, 2.0, 3.11, 2.0, 1.67, 2.22, 1.0]","[12, 28, 37, 8, 18, 20, 9, 59, 78, 14, 50, 53, 44, 50, 92, 99, 87, 97, 62]"
324,Frank Onyeka,"[0.0, 0.11, 0.96, 0.21, 0.06, 0.18, 2.44, 27.28, 75.1, 2.97, 0.96, 1.17, 2.12, 2.23, 2.02, 1.06, 1.7, 1.7, 0.74]","[12, 71, 45, 91, 36, 56, 54, 2, 13, 8, 34, 76, 80, 56, 48, 53, 89, 88, 45]"
325,Aimar Oroz,"[0.09, 0.13, 0.98, 0.27, 0.13, 0.25, 3.44, 36.66, 79.1, 3.85, 1.56, 1.39, 2.46, 6.44, 1.16, 1.07, 1.07, 0.27, 0.76]","[60, 78, 46, 98, 71, 75, 84, 18, 30, 26, 62, 84, 87, 96, 7, 53, 33, 3, 47]"
326,Pedro Ortiz,"[0.0, 0.02, 0.37, 0.0, 0.02, 0.04, 1.12, 52.2, 87.1, 2.25, 0.56, 0.75, 0.94, 0.37, 3.56, 1.12, 1.12, 1.68, 0.94]","[13, 10, 7, 11, 7, 4, 5, 66, 87, 1, 16, 53, 46, 2, 97, 56, 47, 83, 53]"
327,Patrick Osterhage,"[0.0, 0.03, 0.52, 0.0, 0.03, 0.05, 0.96, 29.74, 70.0, 2.27, 0.52, 0.44, 1.05, 2.01, 1.75, 1.05, 1.49, 2.19, 0.96]","[12, 14, 16, 8, 5, 7, 3, 5, 6, 3, 11, 29, 47, 50, 32, 50, 78, 96, 58]"
